time,F_11,F_12,F_21,F_22,a0_x,a0_y,fiber_angle_deg,beta,beta_equilibrium,stimulus,strain_energy,sigma_11,sigma_12,sigma_21,sigma_22
3.635000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999993827411397529e-01,1.111088358088689436e-03,6.366068668297704403e-02,8.439690161908073307e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.664853666021582246e+00,2.005918581513711985e+01,1.026410605893057423e-02,1.026410605893057423e-02,-3.599992701225096070e+00
3.639999999999999858e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999993954589513345e-01,1.099582526195919075e-03,6.300145067301429758e-02,8.440102000900672197e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.664885607883704211e+00,2.005989304733102685e+01,1.015831408502323313e-02,1.015831408502323140e-02,-3.599992851256693882e+00
3.645000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999994079147289661e-01,1.088195842398774135e-03,6.234904135844988177e-02,8.440510762654895860e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.664917309665096212e+00,2.006059495765344991e+01,1.005360877849523910e-02,1.005360877849523910e-02,-3.599992998206879236e+00
3.650000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999994201138717731e-01,1.076927072867732557e-03,6.170338804567879892e-02,8.440916470163699614e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.664948773188598352e+00,2.006129158663743084e+01,9.949979044390839383e-03,9.949979044390839383e-03,-3.599993142138866897e+00
3.655000000000000426e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999994320616670818e-01,1.065774996550014619e-03,6.106442077316126538e-02,8.441319146248238425e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.664980000262832105e+00,2.006198297449729040e+01,9.847413899819818656e-03,9.847413899819818656e-03,-3.599993283114575782e+00
3.660000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999994437632937494e-01,1.054738405037279267e-03,6.043207030384173395e-02,8.441718813559146994e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665010992682327551e+00,2.006266916113155219e+01,9.745902472848086071e-03,9.745902472848086071e-03,-3.599993421194657373e+00
3.664999999999999858e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999994552238237189e-01,1.043816102434687830e-03,5.980626811764658268e-02,8.442115494577818735e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665041752227634841e+00,2.006335018612546151e+01,9.645434001398578774e-03,9.645434001398578774e-03,-3.599993556438521480e+00
3.670000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999994664482245721e-01,1.033006905231325821e-03,5.918694640405939428e-02,8.442509211617663656e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665072280665443660e+00,2.006402608875372806e+01,9.545997832162726390e-03,9.545997832162724656e-03,-3.599993688904358891e+00
3.675000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999994774413611953e-01,1.022309642171964584e-03,5.857403805477318787e-02,8.442899986825370684e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665102579748698464e+00,2.006469690798317274e+01,9.447583419522349868e-03,9.447583419522349868e-03,-3.599993818649169786e+00
3.680000000000000426e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999994882079987768e-01,1.011723154130151963e-03,5.796747665641869413e-02,8.443287842182147784e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665132651216713722e+00,2.006536268247533172e+01,9.350180324481762242e-03,9.350180324481762242e-03,-3.599993945728786837e+00
3.685000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999994987528038060e-01,1.001246293982617453e-03,5.736719648336797289e-02,8.443672799504960969e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665162496795274727e+00,2.006602345058873738e+01,9.253778213609935993e-03,9.253778213609935993e-03,-3.599994070197897411e+00
3.689999999999999858e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999995090803468489e-01,9.908779264849760116e-04,5.677313249061252676e-02,8.444054880447761091e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665192118196768600e+00,2.006667925038196998e+01,9.158366857993217522e-03,9.158366857993217522e-03,-3.599994192110069324e+00
3.695000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999995191951045470e-01,9.806169281487207671e-04,5.618522030671514039e-02,8.444434106502701765e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665221517120279326e+00,2.006733011961572544e+01,9.063936132197549650e-03,9.063936132197549650e-03,-3.599994311517773049e+00
3.700000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999995291014608378e-01,9.704621871194877170e-04,5.560339622683476563e-02,8.444810499001348392e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665250695251705659e+00,2.006797609575561125e+01,8.970476013240993168e-03,8.970476013240993168e-03,-3.599994428472403030e+00
3.705000000000000426e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999995388037096200e-01,9.604126030565835175e-04,5.502759720582361957e-02,8.445184079115879427e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665279654263867037e+00,2.006861721597447001e+01,8.877976579575895186e-03,8.877976579575896920e-03,-3.599994543024301663e+00
3.710000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999995483060561963e-01,9.504670870137578312e-04,5.445776085139573952e-02,8.445554867860273207e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665308395816607723e+00,2.006925351715477746e+01,8.786428010080849990e-03,8.786428010080849990e-03,-3.599994655222779283e+00
3.714999999999999858e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999995576126194941e-01,9.406245613212119898e-04,5.389382541736625898e-02,8.445922886091495885e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665336921556914707e+00,2.006988503589134609e+01,8.695820583062497527e-03,8.695820583062497527e-03,-3.599994765116134587e+00
3.720000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999995667274331757e-01,9.308839594688287939e-04,5.333572979696081517e-02,8.446288154510669388e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665365233119006305e+00,2.007051180849331473e+01,8.606144675266541935e-03,8.606144675266541935e-03,-3.599994872751679065e+00
3.725000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999995756544479697e-01,9.212442259906118485e-04,5.278341351619407484e-02,8.446650693664238263e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665393332124450732e+00,2.007113387098684854e+01,8.517390760898671878e-03,8.517390760898673613e-03,-3.599994978175751648e+00
3.730000000000000426e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999995843975334475e-01,9.117043163503208824e-04,5.223681672731692732e-02,8.447010523945125415e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665421220182265571e+00,2.007175125911741986e+01,8.429549410654669714e-03,8.429549410654669714e-03,-3.599995081433743138e+00
3.735000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999995929604790224e-01,9.022631968282919914e-04,5.169588020233157472e-02,8.447367665593880082e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665448898889017038e+00,2.007236400835203227e+01,8.342611290759837858e-03,8.342611290759837858e-03,-3.599995182570113972e+00
3.739999999999999858e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999996013469962808e-01,8.929198444094293627e-04,5.116054532657363790e-02,8.447722138699812477e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665476369828927883e+00,2.007297215388170031e+01,8.256567162017822148e-03,8.256567162017822148e-03,-3.599995281628412869e+00
3.745000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999996095607203150e-01,8.836732466723568784e-04,5.063075409236085511e-02,8.448073963202129555e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665503634573971770e+00,2.007357573062356693e+01,8.171407878868398519e-03,8.171407878868398519e-03,-3.599995378651296374e+00
3.750000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999996176052113883e-01,8.745224016797175639e-04,5.010644909270747793e-02,8.448423158891051887e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665530694683980961e+00,2.007417477322339749e+01,8.087124388454580357e-03,8.087124388454582091e-03,-3.599995473680545732e+00
3.755000000000000426e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999996254839561560e-01,8.654663178696091717e-04,4.958757351510378886e-02,8.448769745408929444e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665557551706731809e+00,2.007476931605744852e+01,8.003707729698395987e-03,8.003707729698395987e-03,-3.599995566757086873e+00
3.760000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999996332003697752e-01,8.565040139481437578e-04,4.907407113536002563e-02,8.449113742251345149e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665584207178057552e+00,2.007535939323507534e+01,7.921149032385964295e-03,7.921149032385966030e-03,-3.599995657921005066e+00
3.764999999999999858e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999996407577967927e-01,8.476345187831195406e-04,4.856588631151406016e-02,8.449455168768211788e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665610662621940907e+00,2.007594503860084245e+01,7.839439516261195381e-03,7.839439516261195381e-03,-3.599995747211565345e+00
3.770000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999996481595128106e-01,8.388568712987942017e-04,4.806296397780214502e-02,8.449794044164861129e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665636919550604444e+00,2.007652628573653786e+01,7.758570490128173514e-03,7.758570490128173514e-03,-3.599995834667227612e+00
3.775000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999996554087262624e-01,8.301701203717477004e-04,4.756524963869211003e-02,8.450130387503124174e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665662979464612725e+00,2.007710316796348593e+01,7.678533350962413184e-03,7.678533350962413184e-03,-3.599995920325662624e+00
3.780000000000000426e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999996625085790791e-01,8.215733247278227862e-04,4.707268936297838435e-02,8.450464217702401415e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665688843852962453e+00,2.007767571834463638e+01,7.599319583030589298e-03,7.599319583030591033e-03,-3.599996004223768420e+00
3.785000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999996694621487991e-01,8.130655528401342083e-04,4.658522977793807390e-02,8.450795553540729754e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665714514193181506e+00,2.007824396968677760e+01,7.520920757018885461e-03,7.520920757018886328e-03,-3.599996086397686756e+00
3.789999999999999858e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999996762724492338e-01,8.046458828281317704e-04,4.610281806354767087e-02,8.451124413655837220e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665739991951412202e+00,2.007880795454241962e+01,7.443328529169592617e-03,7.443328529169591749e-03,-3.599996166882819981e+00
3.795000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999996829424323552e-01,7.963134023577109416e-04,4.562540194675956950e-02,8.451450816546193234e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665765278582515219e+00,2.007936770521214953e+01,7.366534640426374361e-03,7.366534640426374361e-03,-3.599996245713841692e+00
3.800000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999996894749891840e-01,7.880672085423561695e-04,4.515292969583786092e-02,8.451774780572045564e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665790375530152856e+00,2.007992325374652154e+01,7.290530915587562291e-03,7.290530915587562291e-03,-3.599996322924715830e+00
3.805000000000000426e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999996958729512331e-01,7.799064078453085474e-04,4.468535011475283092e-02,8.452096323956456159e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665815284226883408e+00,2.008047463194822058e+01,7.215309262467813588e-03,7.215309262467813588e-03,-3.599996398548710896e+00
3.810000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999997021390916174e-01,7.718301159827460189e-04,4.422261253763343919e-02,8.452415464786324772e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665840006094242876e+00,2.008102187137385641e+01,7.140861671067765676e-03,7.140861671067764808e-03,-3.599996472618410603e+00
3.814999999999999858e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999997082761264977e-01,7.638374578279671185e-04,4.376466682327731506e-02,8.452732221013408154e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665864542542843552e+00,2.008156500333622319e+01,7.067180212751968116e-03,7.067180212751968116e-03,-3.599996545165733419e+00
3.820000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999997142867156352e-01,7.559275673165657830e-04,4.331146334971754802e-02,8.453046610455327015e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665888894972458623e+00,2.008210405890622141e+01,6.994257039434664987e-03,6.994257039434664987e-03,-3.599996616221939671e+00
3.825000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999997201734645014e-01,7.480995873525886656e-04,4.286295300884574583e-02,8.453358650796569673e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665913064772106544e+00,2.008263906891475159e+01,6.922084382773480669e-03,6.922084382773480669e-03,-3.599996685817651532e+00
3.830000000000000426e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999997259389247217e-01,7.403526697156641127e-04,4.241908720109083264e-02,8.453668359589489034e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665937053320137640e+00,2.008317006395469662e+01,6.850654553371005560e-03,6.850654553371004693e-03,-3.599996753982862785e+00
3.835000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999997315855949642e-01,7.326859749690927195e-04,4.197981783015290735e-02,8.453975754255285135e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.665960861984329355e+00,2.008369707438302498e+01,6.779959939984256563e-03,6.779959939984257430e-03,-3.599996820746949489e+00
